Name,Position Group,Position,Body Weight,Date,Day,Day Name,Week,Squat,Box Squat,Bench,Chin Ups,Opposition,Venue,Opposition Seed,Match Minutes,Result,Total Distance,Total Duration,Distance Zone 2-8 (m),HMLD,High Speed Running,VHSR,Max Speed,Accel Load,Accel Efforts,Accel Distance,Decel Efforts,Decel Distance,Relative Cumulative Mechanical Load (N),Scaled CML (N),Average Force per Effort (N),N/m,Nordic Right Hamstring (N),Nordic Left Hamstring (N),Nordic LvR % Imb,R Hip ABD (N),L Hip ABD (N),ABD LvR % Imb,R Hip ADD (N),L Hip ADD (N),ADD LvR % Imb,R Ankle PF (N),L Ankle PF (N),PF LvR % Imb,R Knee Ext (N),L Knee Ext (N),Knee LvR % Imb,R Neck Flex (N),L Neck Flex (N),Neck LvR % Imb
Lavinia Tauhalaliku,Back,Wing,,29/08/2025,NON,Friday,R9,,,,,,,,,,22:29:17,2:42:09,1184.12,193.07,326.53,0,6.46541,803.9432,16,59.04,3,4.64,4429,442.9,233.1053,1.430584666,,,,,,,,,,,,,,,,,,
Lavinia Tauhalaliku,Back,Wing,,4/09/2025,D4,Thursday,R10,,159,,,,,,,,4:19:12,1:45:00,2217.31,695.47,463.67,16,7.12543,2083.128,55,225.38,42,60.54,23005,2300.5,237.165,4.054330317,,,,542.5,559.5,1.50%,497.25,495.25,0.20%,,,,,,,,,
Lavinia Tauhalaliku,Back,Wing,85.7,6/09/2025,NON,Saturday,R10,,,,,,,,,,14:45:36,1:28:41,1750.73,501.42,255.68,0,6.66636,1724.094,49,219.99,47,54,21586,2158.6,224.8542,4.515318636,,,,,,,,,,,,,,,,,,
Lavinia Tauhalaliku,Back,Wing,,11/09/2025,D4,Thursday,R11,,148,,,,,,,,7:30:43,1:56:11,2222.27,745.32,499.61,39.18,7.27277,2161.996,60,282.6,47,65.78,25284,2528.4,236.2991,3.985301482,,,,,,,,,,,,,,,,,,
Lavinia Tauhalaliku,Back,Wing,,16/08/2025,MATCH,Saturday,R7,,,,,Raiders,Home,11,56,Loss,19:36:29,1:31:25,2543.97,411.46,126.56,8.67,7.405,1665.514,38,136.98,49,59.3,20425,2042.5,234.7701,3.774845832,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,6/07/2025,MATCH,Sunday,R1,,,,,Roosters,Away,2,28,Loss,11:16:48,1:30:06,1959.92,326.95,133.65,0,6.06202,1344.054,38,129.1,30,30.62,12716,1271.6,187,3.441901003,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,7/09/2025,MATCH,Sunday,R10,,,,,Broncos,Home,1,50,Loss,18:12:58,1:31:50,2696.89,402.38,35.16,0,5.21642,1884.502,70,218.01,57,63.87,22678,2267.8,178.5669,4.421732431,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,14/09/2025,MATCH,Sunday,R11,,,,,Tigers,Away,12,70,Won,22:14:53,1:21:57,2869.74,477.74,92.34,0,5.9507,2022.071,57,202.76,60,64.96,21692,2169.2,185.4017,3.449785597,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,13/07/2025,MATCH,Sunday,R2,,,,,Eels,Home,7,27,Won,12:15:50,1:16:49,1748.72,237.35,67.61,0,6.00879,1098.779,37,119.72,26,29.83,11968,1196.8,189.9683,3.791528051,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,20/07/2025,MATCH,Sunday,R3,,,,,Knights,Away,3,41,Loss,5:11:02,1:23:38,2441.56,329.81,43.42,0,5.67658,1605.245,46,137.22,36,36.4,14416,1441.6,175.8049,3.056039834,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,26/07/2025,MATCH,Saturday,R4,,,,,Titans,Home,6,70,Loss,14:06:43,1:19:41,3330.42,471.31,127.61,0,6.03636,2285.075,57,234.84,61,66.52,22474,2247.4,190.4576,3.479707949,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,7/05/2025,,Wednesday,,,,,,,,,,,9:21:36,1:27:35,2301.52,622.76,172.51,42.42,7.97461,2028.743,110,398.91,73,91.06,33830,3383,184.8634,7.306080049,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,13/05/2025,D1,Tuesday,PS1,,,,,,,,,,18:57:36,1:04:12,1178.37,323.49,37.23,12.85,7.49429,1605.721,68,313.92,23,33.16,16864,1686.4,185.3187,5.773780381,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,15/05/2025,D2,Thursday,PS1,,,,,,,,,,19:03:22,1:46:30,1757.83,476.81,244.2,39.1,7.59136,2036.832,57,255.71,26,41.01,15640,1564,188.4337,3.646712806,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,17/05/2025,D3,Saturday,PS1,,,,,,,,,,8:45:36,1:36:26,1092.2,198.73,149.49,0,6.90027,1197.096,31,115.86,14,23.88,8126,812.6,180.5778,3.05446809,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,27/05/2025,D2,Tuesday,PS3,,,,,,,,,,1:23:31,1:31:56,2710.79,348.58,687.26,0,6.48771,516.7939,5,18.66,0,0.05,850,85,170,0.198178714,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,29/05/2025,D3,Thursday,PS3,,,,,,,,,,10:40:48,1:54:21,2896.95,351.53,392.63,0,5.6842,718.7703,26,101.72,1,0.24,4862,486.2,90.03704,0.952689801,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,31/05/2025,D4,Saturday,PS3,,,,,,,,,,0:18:43,1:32:26,5092.52,68.2,94.93,0,5.24961,659.7714,12,48.17,0,1.11,2040,204,170,0.319748565,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,2/06/2025,D1,Monday,PS4,77,,,,,,,,,22:42:14,1:53:56,2369.58,450.45,1021.16,0,6.76671,815.5249,28,158.61,3,7.96,6358,635.8,205.0968,1.596706736,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,3/06/2025,D2,Tuesday,PS4,,,,,,,,,,22:07:41,2:07:36,2097.2,345.57,244.9,0,5.5708,948.4946,59,205.21,39,74.29,17000,1700,173.4694,4.538268549,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,5/06/2025,D3,Thursday,PS4,,,,,,,,,,4:30:43,2:33:32,3149.21,775.28,647.76,58,7.61799,1864.467,61,290.4,22,32.7,15742,1574.2,189.6627,2.550886474,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,7/06/2025,D4,Saturday,PS4,,,,,,,,,,23:29:46,1:40:03,3939.78,513.12,125.77,0,6.59043,2030.612,86,399.98,49,65.99,24582,2458.2,182.0889,3.874855197,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,9/06/2025,D1,Monday,PS5,,116,,,,,,,,15:15:50,1:34:25,2893.03,801.35,1040.44,17.52,7.12403,1638.395,76,358.87,24,37.99,19312,1931.2,193.12,3.678731249,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,10/06/2025,D2,Tuesday,PS5,,,,,,,,,,8:15:22,1:27:07,2034.21,354.39,154.73,0,6.17982,1186.064,38,181.21,12,14.54,8976,897.6,179.52,2.301925657,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,12/06/2025,D3,Thursday,PS5,,,,,,,,,,6:38:53,3:20:39,3093.03,775.1,658.38,42.98,7.34985,2365.768,68,297.77,30,30.61,18292,1829.2,186.6531,2.517729193,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,14/06/2025,D4,Saturday,PS5,,,,,,,,,,15:30:14,1:19:58,1354.05,311.68,163,0,6.58316,854.2656,37,162.11,17,20.77,9860,986,182.5926,3.850590827,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,68,16/06/2025,D1,Monday,PS6,118,,,,,,,,,1:23:31,1:48:06,1673,281.54,112.47,14.12,7.13033,1736.119,38,185.36,24,33.73,10812,1081.2,174.3871,2.600877832,,,,,,,261.5,265.00,0.70%,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,17/06/2025,D2,Tuesday,PS6,,,,,,,,,,6:00:00,1:23:01,2156.49,684.66,745.12,0,6.99798,1287.683,55,267.55,30,43.27,17272,1727.2,203.2,4.226858366,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,19/06/2025,D3,Thursday,PS6,,,,,,,,,,7:53:46,1:47:32,3118.45,898.28,412.5,73.46,7.59622,2275.615,109,447.36,68,56.86,33048,3304.8,186.7119,5.327462077,189,176,3.60%,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,21/06/2025,D4,Saturday,PS6,,,,,,,,,,15:01:26,1:55:00,2115.85,395.97,169.24,0,6.54861,1721.282,51,206.28,36,49.16,16014,1601.4,184.069,3.290575442,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,67.4,24/06/2025,D1,Tuesday,PS7,,,,,,,,,,16:16:19,1:51:54,3073.79,593.13,268.49,23.46,7.27309,2187.826,82,365.97,45,60.65,23290,2329,183.3858,3.954375774,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,30/06/2025,D1,Monday,R1,,,,5,,,,,,12:47:31,2:13:18,1834.27,313.32,177.93,35.77,7.61912,1973.441,40,187.09,22,28.09,11084,1108.4,178.7742,2.251228945,,,,,,,202.25,206.75,1.10%,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,1/07/2025,D2,Tuesday,R1,,,,,,,,,,23:16:48,1:44:00,2609.03,498.77,178.07,0,6.84095,2157.289,82,274.75,56,60.82,25024,2502.4,181.3333,4.585694992,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,3/07/2025,D4,Thursday,R1,,,,,,,,,,14:03:50,1:32:00,2939.95,453.37,309.53,20.27,7.14144,2124.942,57,180.58,37,45.61,16660,1666,177.234,2.851477069,162,164,0.60%,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,5/07/2025,D5,Saturday,R1,,,,,,,,,,4:37:55,1:14:04,1482.48,198.28,78.72,0,6.34504,1284.547,33,115.77,14,15.18,8262,826.2,175.7872,2.30769682,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,68,8/07/2025,D2,Tuesday,R2,90,,,5,,,,,,16:24:58,0:35:00,717.86,39.91,8.47,0,5.214,454.0904,3,16.17,1,2.09,680,68,170,0.39726959,,,,,,,264,262.00,0.40%,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,10/07/2025,D4,Thursday,R2,,,,,,,,,,8:55:41,2:05:42,3543.23,736.98,527.83,40.9,7.52906,2546.039,72,252.23,39,40.37,20094,2009.4,181.027,2.824423575,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,12/07/2025,D5,Saturday,R2,,,,,,,,,,2:08:10,1:25:00,1701.28,282.1,164.17,0,6.85718,1472.139,28,111.4,18,14.77,8568,856.8,186.2609,2.042388135,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,14/07/2025,D1,Monday,R3,,,,,,,,,,18:17:17,0:43:38,1594.35,324.96,577.41,0,5.81971,432.1975,28,119.54,10,15.99,7072,707.2,186.1053,3.117118499,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,17/07/2025,D4,Thursday,R3,,,,,,,,,,4:43:41,2:00:00,2296.4,442.2,158.69,23.42,7.46832,2210.604,54,225.52,40,47.37,16592,1659.2,176.5106,2.919997318,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,19/07/2025,D5,Saturday,R3,,,,,,,,,,1:52:19,1:05:00,1121.93,154.78,57.17,0,5.67781,1140.07,16,90.25,10,9.75,4964,496.4,190.9231,1.689539896,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,23/07/2025,D3,Wednesday,R4,,,,,,,,,,21:12:58,1:58:58,2581.46,598.57,256.83,19.36,7.2787,2236.726,72,319.7,46,43.88,21420,2142,181.5254,3.511542187,,,,,,,194.5,201.00,1.60%,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,25/07/2025,D5,Friday,R4,,,,,,,,,,12:59:02,1:15:00,1458.5,383.43,102.55,0,6.20531,1460.118,46,184.27,32,39.83,14382,1438.2,184.3846,3.626743488,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,29/07/2025,D2,Tuesday,R5,,,,,,,,,,7:23:31,1:10:00,1402.42,219.45,91.77,0,6.83899,1289.882,35,145.61,16,23.87,8874,887.4,174,2.74201343,,,,,,,221.25,217.00,1.00%,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,31/07/2025,D4,Thursday,R5,,,,,,,,,,6:04:19,2:07:29,2258.89,460.61,265.19,17.28,7.46288,2316.532,44,180.23,33,33.1,13566,1356.6,176.1818,2.273026965,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,5/08/2025,D2,Tuesday,R6,,,,,,,,,,22:48:00,1:05:01,1377.88,338.47,195.48,34.99,7.50435,1088.979,41,165.99,28,31.17,13362,1336.2,193.6522,4.388249397,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,6/08/2025,D4,Wednesday,R6,,95,,,,,,,,5:09:36,2:18:01,2173.08,508.12,218.46,6.24,7.13351,2159.614,58,228.65,44,50.16,19448,1944.8,190.6667,3.469626054,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,13/08/2025,D4,Wednesday,R7,,101,,5,,,,,,16:55:12,2:04:03,2156.21,500.14,381.77,43.67,7.47024,2202.074,45,195.86,31,45.05,15572,1557.2,204.8947,2.776398473,,,,,,,312,308.50,0.60%,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,15/08/2025,CR,Friday,R7,,,,,,,,,,4:04:48,3:48:52,3542.56,952.71,328.46,0,6.95296,3719.21,140,522.28,85,95.16,40290,4029,179.0667,4.326596271,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,19/08/2025,D2,Tuesday,R8,101,,,,,,,,,10:20:38,1:38:57,2434.82,473.22,164.52,0,6.94827,2074.37,76,336.99,37,61.76,20230,2023,179.0266,4.035160751,207,221,3.30%,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,21/08/2025,D4,Thursday,R8,,,,,,,,,,12:56:10,1:55:47,2471.74,587.55,414.6,32.91,7.25058,1748.842,40,208.42,21,27.7,12716,1271.6,208.459,2.318517564,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,23/08/2025,NON,Saturday,R8,,,,,,,,,,18:48:58,1:39:29,1906.86,292.75,45.6,2.76,7.02824,1766.61,53,134.06,26,21.54,13838,1383.8,175.1646,2.763850008,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,27/08/2025,D4,Wednesday,R9,64,,,,,,,,,2:55:41,2:14:00,2121.2,384.55,193.9,28.95,7.18408,2126.985,49,182.09,34,40.09,15640,1564,188.4337,2.679402623,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,29/08/2025,NON,Friday,R9,,,,,,,,,,5:44:10,2:42:03,1535.76,254.19,74.42,0,6.0529,1348.371,34,121.24,16,13.68,9112,911.2,182.24,2.31843407,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,4/09/2025,D4,Thursday,R10,85,,,,,,,,,4:26:24,1:45:00,1948.79,481.9,305.51,0,6.82462,1810.885,53,205.4,40,41.47,17714,1771.4,190.4731,3.546215005,,,,289.5,284.75,0.80%,246.5,236.50,2.10%,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,68.1,6/09/2025,NON,Saturday,R10,,,,,,,,,,3:07:12,1:28:41,1711.3,340.96,64.88,0,5.89084,1492.452,52,191.69,33,32.38,15810,1581,186,3.827040059,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,3/08/2025,MATCH,Sunday,R5,,,,,Cowboys,Away,4,44,Won,20:51:22,1:17:28,2326.42,263.08,23.1,0,5.41024,1608.972,45,145.8,36,49.12,14246,1424.6,175.8765,3.23855973,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,11/09/2025,D4,Thursday,R11,,,,,,,,,,9:30:14,1:56:11,2233.9,561.94,243.93,17.72,7.3348,2030.516,72,270.26,46,45.1,21692,2169.2,183.8305,3.750089033,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,9/08/2025,MATCH,Saturday,R6,,,,,Bulldogs,Away,9,41,Won,1:46:34,1:24:40,2133.46,248.85,75.57,0,6.21211,1364.32,32,118.16,24,29.86,10234,1023.4,182.75,2.567438537,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,16/08/2025,MATCH,Saturday,R7,,,,,Raiders,Home,11,70,Loss,1:58:05,1:31:25,3425.75,507.84,122.73,0,6.25463,2286.567,66,247.04,57,74.86,22576,2257.6,183.5447,3.438275672,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,24/08/2025,MATCH,Sunday,R8,,,,,Sharks,Home,5,54,Loss,12:33:07,1:24:24,2788.72,422.52,122.08,0,6.56087,1916.77,52,184.62,57,57.88,20468,2046.8,187.7798,3.885697319,,,,,,,,,,,,,,,,,,
Lydia Turua-Quedley,Back,Half/Hooker,,30/08/2025,MATCH,Saturday,R9,,,,,Dragons,Away,10,56,Loss,20:48:29,1:19:33,3181.01,412.57,59.11,0,5.46823,1832.975,59,212.67,53,55.63,20366,2036.6,181.8393,3.834056839,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,6/07/2025,MATCH,Sunday,R1,,,,,Roosters,Away,2,40,Loss,18:44:38,1:30:06,2641.32,424.65,103.09,0,6.61106,1562.282,50,187.72,45,61.03,21764.5,2176.45,229.1,4.669710935,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,7/09/2025,MATCH,Sunday,R10,,,,,Broncos,Home,1,55,Loss,10:58:05,1:31:50,2661.58,525.01,145.74,0,6.11009,1820.839,54,199.9,66,71.62,25991,2599.1,216.5917,5.125967935,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,13/07/2025,MATCH,Sunday,R2,,,,,Eels,Home,7,37,Won,13:43:41,1:22:09,2565.92,470.68,318.17,0,6.77772,1455.384,53,192.87,46,53.59,21132.5,2113.25,213.4596,4.593450554,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,20/07/2025,MATCH,Sunday,R3,,,,,Knights,Away,3,28,Loss,8:36:58,1:23:38,1803.97,252.19,91.23,0,6.56187,1098.99,31,126.28,36,38.91,14812.5,1481.25,221.0821,4.439720066,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,26/07/2025,MATCH,Saturday,R4,,,,,Titans,Home,6,70,Loss,4:04:48,1:19:41,3086.67,599.42,162.03,0,6.25855,2316.566,80,283.22,74,85.25,32429.5,3242.95,210.5812,5.1539453,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,3/08/2025,MATCH,Sunday,R5,,,,,Cowboys,Away,4,70,Won,7:13:26,1:17:28,3314.14,663.94,318.05,0,6.36564,2219.054,70,235.28,62,73.31,27926.5,2792.65,211.5644,4.265996935,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,7/05/2025,,Wednesday,,,,,,,,,,,8:03:50,1:27:35,2309.38,535.53,121.07,25.11,7.38571,1874.063,85,345.95,65,71.28,31995,3199.5,213.3,6.815660404,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,13/05/2025,D1,Tuesday,PS1,,,,,,,,,,15:05:46,1:04:12,1338.25,332.33,25.65,0,5.74645,1556.509,51,276.8,33,36.8,17143,1714.3,204.0833,5.4741478,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,15/05/2025,D2,Thursday,PS1,,,,,,,,,,7:10:34,1:46:30,2054.8,495.63,232.48,0,6.76278,2037.08,55,251.5,27,37.01,16906,1690.6,206.1707,3.530690126,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,17/05/2025,D3,Saturday,PS1,,,,,,,,,,22:04:48,1:36:26,2127.4,347.3,25.79,0,5.52793,2188.405,64,322.65,59,77.18,25240.5,2524.05,205.2073,5.154362334,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,19/05/2025,D1,Monday,PS2,,146,,,,,,,,3:48:58,1:28:56,2897.78,632.79,173.15,0,6.40391,2113.56,82,376.39,54,54.87,28953.5,2895.35,212.8934,5.567810523,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,20/05/2025,D2,Tuesday,PS2,,,,,,,,,,0:46:05,1:29:06,1968.03,369.54,62.41,0,6.64027,2065.179,68,280.38,49,45.4,23344.5,2334.45,199.5256,5.441567802,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,22/05/2025,D3,Thursday,PS2,,,,,,,,,,10:00:29,1:43:10,2894.72,802.1,301.21,21.69,7.37056,2158.188,91,400.01,93,113.55,41435.5,4143.55,225.1929,7.894856678,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,24/05/2025,D4,Saturday,PS2,,,,,,,,,,16:53:46,1:31:39,2510.44,445.47,43.56,0,5.49579,2411.279,85,414.02,68,91.42,32548,3254.8,212.732,6.426436767,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,26/05/2025,D1,Monday,PS3,,,,,,,,,,22:58:05,1:27:26,3923.43,567.19,136.91,0,6.02395,1944.204,67,298.93,49,52.94,24687.5,2468.75,212.8233,3.906894761,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,27/05/2025,D2,Tuesday,PS3,,,,,,,,,,18:20:10,1:31:56,1294.89,243.12,56.83,0,5.55718,2027.175,36,174.01,28,41.17,13114,1311.4,204.9063,3.258327693,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,29/05/2025,D3,Thursday,PS3,,,,,,,,,,5:55:41,1:54:21,3033.91,829.14,195.48,25.795,7.50108,2459.821,102,402.91,87,99.32,40132,4013.2,106.1693,6.799444347,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,31/05/2025,D4,Saturday,PS3,,,,,,,,,,15:12:58,1:15:09,1697.09,325.83,67.61,0,6.52416,1799.156,54,244.8,55,51.58,22436,2243.6,205.8349,5.997913723,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,2/06/2025,D1,Monday,PS4,95,,,,,,,,,5:47:02,1:53:56,3692.71,720.76,259.8,0,6.67111,2335.78,61,245.91,66,79.36,26741.5,2674.15,210.563,4.220404495,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,3/06/2025,D2,Tuesday,PS4,,,,,,,,,,15:12:58,2:07:36,1816.26,350.96,123.78,0,6.68606,2323.753,34,220.62,33,51.36,15997.5,1599.75,238.7687,3.248464759,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,5/06/2025,D3,Thursday,PS4,,,,5,,,,,,18:27:22,2:33:32,3304.47,777.64,409.62,30.04,7.40011,2231.322,74,306.06,43,47.26,24134.5,2413.45,206.2778,3.70344568,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,7/06/2025,D4,Saturday,PS4,,,,,,,,,,23:29:46,1:40:02,3705.12,360.7,53.61,0,5.48185,1832.902,54,248.27,50,64.04,22238.5,2223.85,213.8317,3.670943726,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,9/06/2025,D1,Monday,PS5,,134,,,,,,,,10:58:05,1:34:25,3959.39,704.31,370.89,0,6.85099,2487.58,61,250.27,54,69.13,24134.5,2413.45,209.8652,3.365824521,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,10/06/2025,D2,Tuesday,PS5,,,,5,,,,,,18:40:19,1:27:07,3931.36,831.68,590.62,0,6.55112,1840.456,66,354.74,37,43.68,21962,2196.2,213.2233,3.193646792,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,12/06/2025,D3,Thursday,PS5,,,,,,,,,,16:33:36,3:19:50,4645.76,1555.99,801.54,48,7.32994,4184.512,158,737.93,128,173.63,61857,6185.7,216.2832,5.780115103,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,14/06/2025,D4,Saturday,PS5,,,,,,,,,,16:37:55,1:39:05,2485.82,527.49,278.09,0,6.48302,1594.973,55,260.17,56,57.4,24292.5,2429.25,218.8514,5.284777556,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,78,24/06/2025,D1,Tuesday,PS7,,,,,,,,,,12:01:26,1:51:54,3159.61,704.87,268,0,6.82614,2572.512,117,488.61,70,110.81,39539.5,3953.95,211.4412,6.130629331,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,26/06/2025,D2,Thursday,PS7,,169,,,,,,,,22:49:26,1:22:20,2173.24,667.25,343.37,39.06,7.45131,1679.768,72,313.4,64,71.28,28874.5,2887.45,212.3125,6.237806363,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,78,30/06/2025,D1,Monday,R1,,148,,,,,,,,18:57:36,2:13:15,1852.38,445.92,205.64,17.68,7.28421,1897.357,52,252.03,40,36.21,19947.5,1994.75,216.8207,4.188196414,,,,,,,443,440.25,0.30%,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,1/07/2025,D2,Tuesday,R1,,,,,,,,,,19:55:12,1:44:00,2441.35,475.75,178.04,0,6.93296,2241.984,70,264.21,50,72.66,24885,2488.5,207.375,4.607625124,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,3/07/2025,D4,Thursday,R1,,,,,,,,,,8:24:00,1:32:00,2932.24,450.92,328.24,0,6.88996,1990.735,46,174.11,33,34.53,16155.5,1615.55,204.5,2.790073139,344,339,0.70%,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,5/07/2025,D5,Saturday,R1,,,,,,,,,,20:41:17,1:14:04,1528.84,244.52,82.75,0,5.84109,1227.78,32,130.88,28,23.82,12087,1208.7,201.45,3.3726187,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,8/07/2025,D2,Tuesday,R2,,158,,,,,,,,8:05:17,0:35:00,442.92,48.22,7.58,0,5.29714,453.834,9,35.82,3,1.7,2449,244.9,204.0833,1.669009914,,,,,,,,,,,,,,,,,,
Maarire Puketapu,Forward,Second Row,,10/07/2025,D4,Thursday,R2,,,,,,,,,,21:53:17,2:05:42,3100.2,529.24,317.76,20.08,7.35647,2020.921,54,204.95,43,40.13,19710.5,1971.05,203.201,3.117313668,,,,,,,,,,,,,,,,,,
